num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,routing_congestion_factor,area,power,delay
6,2,88,60,4,1,7,2,27,4,10,16,1,0.8,7,4.56,3,4,1,0,4,0,17,6,17.1,69537.06472777469,26.37548535717682,3.6486942699195475
10,5,11,9,1,1,1,1,1,0,13,16,4,0.5,8,3.46,5,2,1,0,0,10,5,2,1.95,6909.467711182814,2.7437272549732272,2.8812048684747973
2,10,32,25,3,5,7,4,0,0,6,1,10,0.375,23,2.58,12,4,1,0,0,9,8,1,64.5,2258.5698754723226,0.5983226471193758,13.597276009499504
6,5,53,30,6,0,22,2,30,0,15,8,4,1.0,10,6.48,7,4,1,0,2,0,8,5,24.3,12041.090189139471,5.809790108875288,3.143512448499042
7,2,20,40,15,1,19,4,10,0,31,32,8,0.9375,23,2.63,12,6,4,3,3,0,8,2,3.29,66663.32147867596,23.888511201857376,4.937644578935431
17,8,119,69,8,2,7,1,25,3,31,8,4,0.8,8,4.46,6,6,1,2,0,8,11,4,38.47,42159.692869570754,16.058952005576803,5.203681693439997
11,15,24,13,3,4,0,5,4,0,6,8,7,0.42857142857142855,25,2.75,8,7,1,0,0,11,3,2,4.47,5837.082490383132,2.59650472936255,3.443210795925304
16,10,165,87,13,7,10,4,24,3,8,16,6,0.65,20,4.73,12,4,4,4,4,0,10,6,25.72,115685.73176496467,47.31792706281802,3.7146770664075803
6,7,27,62,13,7,10,3,19,0,37,64,5,0.65,15,1.5,11,2,1,0,0,3,9,4,1.45,42635.723333655245,24.286104239699842,3.6983307194899693
9,1,54,15,11,0,22,1,35,1,4,16,4,1.0,8,14.87,7,4,2,0,3,0,11,5,13.94,31076.01210811456,15.46128252966224,3.4135485899191886
5,4,53,34,12,1,6,0,23,5,15,8,2,0.9230769230769231,4,4.72,4,4,3,0,3,0,8,3,20.06,26692.586971240355,9.780200717220657,3.9992010826710693
11,9,16,21,3,1,7,1,2,0,29,2,7,0.75,12,2.49,8,2,1,0,0,7,4,2,26.15,2161.3453764870414,0.7001440768074453,4.862608649063294
8,14,22,9,1,5,2,2,2,0,21,4,2,0.16666666666666666,11,3.06,5,1,0,0,0,4,7,2,6.88,2498.6065237977487,1.2197955683163255,3.1584322931252062
